SIZE,FUEL,DISTANCE,AIRFLOW,FREQUENCY,STATUS,DESIBEL_DISCRETE
4,kerosene,140,0,70,non_extinction,0
4,kerosene,140,0,68,non_extinction,0
4,kerosene,140,0.8,67,non_extinction,0
4,kerosene,140,1.3,66,non_extinction,0
4,kerosene,140,1.7,65,non_extinction,0
4,kerosene,140,2.8,60,non_extinction,0
4,kerosene,140,2.3,55,non_extinction,1
4,kerosene,140,3.3,52,non_extinction,0
4,kerosene,140,3.7,51,non_extinction,1
4,kerosene,140,3.4,50,non_extinction,0
4,kerosene,140,4.4,48,non_extinction,1
4,kerosene,140,4.3,47,non_extinction,0
4,kerosene,140,4.8,46,non_extinction,0
4,kerosene,140,4.6,45,non_extinction,0
4,kerosene,140,4.6,44,non_extinction,0
4,kerosene,140,4,42,non_extinction,1
4,kerosene,140,4.5,40,non_extinction,0
4,kerosene,140,5.4,38,non_extinction,1
4,kerosene,140,4.3,36,non_extinction,1
4,kerosene,140,5.2,35,non_extinction,0
4,kerosene,140,5.2,34,non_extinction,1
4,kerosene,140,5.6,33,non_extinction,0
4,kerosene,140,5.4,32,non_extinction,0
4,kerosene,140,5.7,30,non_extinction,0
4,kerosene,140,5.3,28,non_extinction,0
4,kerosene,140,6,27,non_extinction,0
4,kerosene,140,6.4,26,non_extinction,0
4,kerosene,140,5.7,25,non_extinction,0
4,kerosene,140,5.2,24,non_extinction,0
4,kerosene,140,4.3,23,non_extinction,0
4,kerosene,140,4.2,22,non_extinction,0
4,kerosene,140,4,21,non_extinction,0
4,kerosene,140,4.2,20,non_extinction,0
4,kerosene,140,4.5,19,non_extinction,0
4,kerosene,140,5.3,18,non_extinction,0
4,kerosene,140,5.4,17,non_extinction,0
4,kerosene,140,5.2,16,non_extinction,0
4,kerosene,140,5.6,15,non_extinction,0
4,kerosene,140,6,14,non_extinction,0
4,kerosene,140,5,13,non_extinction,0
4,kerosene,140,3.7,12,non_extinction,0
4,kerosene,140,2.3,11,non_extinction,0
4,kerosene,140,3.2,10,non_extinction,0
4,kerosene,140,2.7,9,non_extinction,0
4,kerosene,140,2.9,8,non_extinction,0
4,kerosene,140,4.4,7,non_extinction,0
4,kerosene,140,4.5,6,non_extinction,0
4,kerosene,140,4.8,5,non_extinction,0
4,kerosene,140,4.8,4,non_extinction,0
4,kerosene,140,4.6,3,non_extinction,0
4,kerosene,140,2.1,2,non_extinction,0
4,kerosene,140,0,1,non_extinction,0
4,kerosene,150,0,75,non_extinction,0
4,kerosene,150,0,72,non_extinction,0
4,kerosene,150,0,70,non_extinction,1
4,kerosene,150,0,68,non_extinction,0
4,kerosene,150,0,67,non_extinction,0
4,kerosene,150,1,66,non_extinction,0
4,kerosene,150,1.4,65,non_extinction,0
4,kerosene,150,2.2,60,non_extinction,0
4,kerosene,150,2,55,non_extinction,0
4,kerosene,150,3.2,52,non_extinction,0
4,kerosene,150,2.8,51,non_extinction,0
4,kerosene,150,3.1,50,non_extinction,0
4,kerosene,150,3.7,48,non_extinction,1
4,kerosene,150,3.8,47,non_extinction,0
4,kerosene,150,3.7,46,non_extinction,0
4,kerosene,150,4,45,non_extinction,0
4,kerosene,150,4.2,44,non_extinction,0
4,kerosene,150,4.3,42,non_extinction,1
4,kerosene,150,4.4,40,non_extinction,0
4,kerosene,150,4.2,38,non_extinction,1
4,kerosene,150,4.3,36,non_extinction,1
4,kerosene,150,4.8,35,non_extinction,0
4,kerosene,150,4.5,34,non_extinction,0
4,kerosene,150,4.5,33,non_extinction,0
4,kerosene,150,5.3,32,non_extinction,0
4,kerosene,150,5.6,30,non_extinction,0
4,kerosene,150,5,28,non_extinction,0
4,kerosene,150,5.6,27,non_extinction,0
4,kerosene,150,5.8,26,non_extinction,0
4,kerosene,150,4.8,25,non_extinction,0
4,kerosene,150,4.5,24,non_extinction,0
4,kerosene,150,4.3,23,non_extinction,0
4,kerosene,150,4,22,non_extinction,0
4,kerosene,150,3.7,21,non_extinction,0
4,kerosene,150,3.7,20,non_extinction,0
4,kerosene,150,3.4,19,non_extinction,0
4,kerosene,150,3.3,18,non_extinction,0
4,kerosene,150,4.5,17,non_extinction,0
4,kerosene,150,4.9,16,non_extinction,0
4,kerosene,150,6,15,non_extinction,0
4,kerosene,150,6.3,14,non_extinction,0
4,kerosene,150,4.4,13,non_extinction,0
4,kerosene,150,2.7,12,non_extinction,0
4,kerosene,150,2.3,11,non_extinction,0
4,kerosene,150,2.8,10,non_extinction,0
4,kerosene,150,2.3,9,non_extinction,0
4,kerosene,150,2.8,8,non_extinction,0
4,kerosene,150,3.1,7,non_extinction,0
4,kerosene,150,4.3,6,non_extinction,0
4,kerosene,150,4.8,5,non_extinction,0
4,kerosene,150,5.2,4,non_extinction,0
4,kerosene,150,3.7,3,non_extinction,0
4,kerosene,150,2.2,2,non_extinction,0
4,kerosene,150,0,1,non_extinction,0
4,kerosene,160,0,75,non_extinction,0
4,kerosene,160,0,72,non_extinction,0
4,kerosene,160,0,70,non_extinction,0
4,kerosene,160,0,68,non_extinction,0
4,kerosene,160,0,67,non_extinction,0
4,kerosene,160,1,66,non_extinction,0
4,kerosene,160,1.5,65,non_extinction,1
4,kerosene,160,2.5,60,non_extinction,0
4,kerosene,160,1.9,55,non_extinction,0
4,kerosene,160,2.7,52,non_extinction,0
4,kerosene,160,2.7,51,non_extinction,1
4,kerosene,160,2.8,50,non_extinction,0
4,kerosene,160,2.7,48,non_extinction,1
4,kerosene,160,3.3,47,non_extinction,0
4,kerosene,160,3.6,46,non_extinction,0
4,kerosene,160,3.9,45,non_extinction,0
4,kerosene,160,3.4,44,non_extinction,0
4,kerosene,160,3.7,42,non_extinction,1
4,kerosene,160,4,40,non_extinction,0
4,kerosene,160,4.2,38,non_extinction,1
4,kerosene,160,4.4,36,non_extinction,1
4,kerosene,160,4.4,35,non_extinction,0
4,kerosene,160,4.8,34,non_extinction,0
4,kerosene,160,5.3,33,non_extinction,0
4,kerosene,160,5.8,32,non_extinction,0
4,kerosene,160,6,30,non_extinction,0
4,kerosene,160,6.3,28,non_extinction,0
4,kerosene,160,6.5,27,non_extinction,0
4,kerosene,160,5.2,26,non_extinction,0
4,kerosene,160,4.9,25,non_extinction,0
4,kerosene,160,5.7,24,non_extinction,0
4,kerosene,160,4.2,23,non_extinction,0
4,kerosene,160,3.4,22,non_extinction,0
4,kerosene,160,3.2,21,non_extinction,0
4,kerosene,160,3.3,20,non_extinction,0
4,kerosene,160,3.9,19,non_extinction,0
4,kerosene,160,3.9,18,non_extinction,0
4,kerosene,160,4,17,non_extinction,0
4,kerosene,160,3.4,16,non_extinction,0
4,kerosene,160,4.4,15,non_extinction,0
4,kerosene,160,5.6,14,non_extinction,0
4,kerosene,160,4,13,non_extinction,0
4,kerosene,160,2.3,12,non_extinction,0
4,kerosene,160,2.2,11,non_extinction,0
4,kerosene,160,2.2,10,non_extinction,0
4,kerosene,160,2.1,9,non_extinction,0
4,kerosene,160,2.7,8,non_extinction,0
4,kerosene,160,2.9,7,non_extinction,0
4,kerosene,160,3.7,6,non_extinction,0
4,kerosene,160,3.2,5,non_extinction,0
4,kerosene,160,3.3,4,non_extinction,0
4,kerosene,160,3.1,3,non_extinction,0
4,kerosene,160,1.4,2,non_extinction,0
4,kerosene,160,0,1,non_extinction,0
4,kerosene,170,0,75,non_extinction,1
4,kerosene,170,0,72,non_extinction,0
4,kerosene,170,0,70,non_extinction,1
4,kerosene,170,0,68,non_extinction,0
4,kerosene,170,0,67,non_extinction,0
4,kerosene,170,0,66,non_extinction,0
4,kerosene,170,1.3,65,non_extinction,1
4,kerosene,170,2.2,60,non_extinction,0
4,kerosene,170,1.7,55,non_extinction,0
4,kerosene,170,2.3,52,non_extinction,0
4,kerosene,170,2.3,51,non_extinction,1
4,kerosene,170,2.7,50,non_extinction,0
4,kerosene,170,2.8,48,non_extinction,1
4,kerosene,170,3.2,47,non_extinction,0
4,kerosene,170,3.2,46,non_extinction,0
4,kerosene,170,3.4,45,non_extinction,0
4,kerosene,170,3.6,44,non_extinction,0
4,kerosene,170,3.4,42,non_extinction,1
4,kerosene,170,3.2,40,non_extinction,0
4,kerosene,170,3.4,38,non_extinction,1
4,kerosene,170,3.4,36,non_extinction,1
4,kerosene,170,3.7,35,non_extinction,0
4,kerosene,170,4,34,non_extinction,0
4,kerosene,170,4.2,33,non_extinction,0
4,kerosene,170,3.7,32,non_extinction,0
4,kerosene,170,3.7,30,non_extinction,0
4,kerosene,170,4.2,28,non_extinction,0
4,kerosene,170,4.4,27,non_extinction,0
4,kerosene,170,4.6,26,non_extinction,0
4,kerosene,170,4.2,25,non_extinction,0
4,kerosene,170,4.3,24,non_extinction,0
4,kerosene,170,4.2,23,non_extinction,0
4,kerosene,170,3.8,22,non_extinction,0
4,kerosene,170,3.7,21,non_extinction,0
4,kerosene,170,3.9,20,non_extinction,0
4,kerosene,170,3.6,19,non_extinction,0
4,kerosene,170,3.6,18,non_extinction,0
4,kerosene,170,4.2,17,non_extinction,0
4,kerosene,170,3.3,16,non_extinction,0
4,kerosene,170,3.1,15,non_extinction,0
4,kerosene,170,3.3,14,non_extinction,0
4,kerosene,170,2.8,13,non_extinction,0
4,kerosene,170,2.2,12,non_extinction,0
4,kerosene,170,1.3,11,non_extinction,0
4,kerosene,170,2,10,non_extinction,0
4,kerosene,170,2.1,9,non_extinction,0
4,kerosene,170,2.2,8,non_extinction,0
4,kerosene,170,2,7,non_extinction,0
4,kerosene,170,3.1,6,non_extinction,0
4,kerosene,170,3.3,5,non_extinction,0
4,kerosene,170,3.6,4,non_extinction,0
4,kerosene,170,2,3,non_extinction,0
4,kerosene,170,1.4,2,non_extinction,0
4,kerosene,170,0,1,non_extinction,0
4,kerosene,180,0,75,non_extinction,1
4,kerosene,180,0,72,non_extinction,0
4,kerosene,180,0,70,non_extinction,0
4,kerosene,180,0,68,non_extinction,0
4,kerosene,180,0,67,non_extinction,0
4,kerosene,180,0,66,non_extinction,1
4,kerosene,180,1.1,65,non_extinction,1
4,kerosene,180,2.1,60,non_extinction,0
4,kerosene,180,1.5,55,non_extinction,0
4,kerosene,180,2.5,52,non_extinction,1
4,kerosene,180,2.5,51,non_extinction,1
4,kerosene,180,2.7,50,non_extinction,0
4,kerosene,180,2.7,48,non_extinction,0
4,kerosene,180,2.5,47,non_extinction,0
4,kerosene,180,2.6,46,non_extinction,0
4,kerosene,180,3.1,45,non_extinction,0
4,kerosene,180,3.1,44,non_extinction,1
4,kerosene,180,3.2,42,non_extinction,1
4,kerosene,180,3.4,40,non_extinction,0
4,kerosene,180,2.9,38,non_extinction,0
4,kerosene,180,3.6,36,non_extinction,1
4,kerosene,180,3.4,35,non_extinction,0
4,kerosene,180,3.6,34,non_extinction,0
4,kerosene,180,4,33,non_extinction,0
4,kerosene,180,3.9,32,non_extinction,0
4,kerosene,180,3.8,30,non_extinction,0
4,kerosene,180,3.8,28,non_extinction,0
4,kerosene,180,3.7,27,non_extinction,0
4,kerosene,180,3.8,26,non_extinction,0
4,kerosene,180,3.9,25,non_extinction,0
4,kerosene,180,3.6,24,non_extinction,0
4,kerosene,180,3.2,23,non_extinction,0
4,kerosene,180,3.2,22,non_extinction,0
4,kerosene,180,2.9,21,non_extinction,0
4,kerosene,180,3.2,20,non_extinction,0
4,kerosene,180,2.5,19,non_extinction,0
4,kerosene,180,4.4,18,non_extinction,0
4,kerosene,180,3.4,17,non_extinction,0
4,kerosene,180,3.2,16,non_extinction,1
4,kerosene,180,3.6,15,non_extinction,0
4,kerosene,180,3.3,14,non_extinction,0
4,kerosene,180,2.9,13,non_extinction,0
4,kerosene,180,2.2,12,non_extinction,0
4,kerosene,180,1.7,11,non_extinction,0
4,kerosene,180,2.2,10,non_extinction,0
4,kerosene,180,2.2,9,non_extinction,0
4,kerosene,180,2.1,8,non_extinction,0
4,kerosene,180,2.8,7,non_extinction,0
4,kerosene,180,3.3,6,non_extinction,0
4,kerosene,180,2.8,5,non_extinction,0
4,kerosene,180,1.6,4,non_extinction,0
4,kerosene,180,1.6,3,non_extinction,0
4,kerosene,180,1.4,2,non_extinction,0
4,kerosene,180,0,1,non_extinction,0
4,kerosene,190,0,75,non_extinction,1
4,kerosene,190,0,72,non_extinction,1
4,kerosene,190,0,70,non_extinction,0
4,kerosene,190,0,68,non_extinction,0
4,kerosene,190,0,67,non_extinction,0
4,kerosene,190,0,66,non_extinction,0
4,kerosene,190,1,65,non_extinction,0
4,kerosene,190,2.1,60,non_extinction,0
4,kerosene,190,1.6,55,non_extinction,0
4,kerosene,190,2.5,52,non_extinction,0
4,kerosene,190,2.5,51,non_extinction,1
4,kerosene,190,2.6,50,non_extinction,1
4,kerosene,190,2.3,48,non_extinction,0
4,kerosene,190,2.6,47,non_extinction,0
4,kerosene,190,2.6,46,non_extinction,1
4,kerosene,190,2.5,45,non_extinction,0
4,kerosene,190,2.8,44,non_extinction,0
4,kerosene,190,3.2,42,non_extinction,1
4,kerosene,190,2.9,40,non_extinction,0
4,kerosene,190,2.9,38,non_extinction,0
4,kerosene,190,2.7,36,non_extinction,1
4,kerosene,190,2.7,35,non_extinction,0
4,kerosene,190,2.9,34,non_extinction,0
4,kerosene,190,2.2,33,non_extinction,0
4,kerosene,190,2.6,32,non_extinction,0
4,kerosene,190,2.2,30,non_extinction,0
4,kerosene,190,2.6,28,non_extinction,0
4,kerosene,190,3.2,27,non_extinction,1
4,kerosene,190,2.9,26,non_extinction,0
4,kerosene,190,2.9,25,non_extinction,1
4,kerosene,190,3.1,24,non_extinction,0
4,kerosene,190,3.2,23,non_extinction,0
4,kerosene,190,2.9,22,non_extinction,0
4,kerosene,190,2.6,21,non_extinction,0
4,kerosene,190,2.5,20,non_extinction,0
4,kerosene,190,2,19,non_extinction,0
4,kerosene,190,2.3,18,non_extinction,0
4,kerosene,190,2.7,17,non_extinction,0
4,kerosene,190,2.6,16,non_extinction,0
4,kerosene,190,3.6,15,non_extinction,0
4,kerosene,190,2.9,14,non_extinction,0
4,kerosene,190,3.3,13,non_extinction,0
4,kerosene,190,2,12,non_extinction,0
4,kerosene,190,1.4,11,non_extinction,0
4,kerosene,190,1.6,10,non_extinction,0
4,kerosene,190,2,9,non_extinction,0
4,kerosene,190,1.9,8,non_extinction,0
4,kerosene,190,1.6,7,non_extinction,0
4,kerosene,190,2.5,6,non_extinction,0
4,kerosene,190,2.2,5,non_extinction,0
4,kerosene,190,2,4,non_extinction,0
4,kerosene,190,1.5,3,non_extinction,0
4,kerosene,190,0.4,2,non_extinction,0
4,kerosene,190,0,1,non_extinction,0
5,kerosene,10,0,75,non_extinction,0
5,kerosene,10,0,72,non_extinction,0
5,kerosene,10,2.6,70,non_extinction,0
5,kerosene,10,3.2,68,non_extinction,0
5,kerosene,10,4.5,67,non_extinction,1
5,kerosene,10,7.8,66,non_extinction,1
5,kerosene,10,9.7,65,non_extinction,1
5,kerosene,10,12,60,extinction,0
5,kerosene,10,13.3,55,extinction,1
5,kerosene,10,15.4,52,extinction,0
5,kerosene,10,15.1,51,extinction,0
5,kerosene,10,15.2,50,extinction,0
5,kerosene,10,15.4,48,extinction,1
5,kerosene,10,15.2,47,extinction,1
5,kerosene,10,15.4,46,extinction,1
5,kerosene,10,15.2,45,extinction,1
5,kerosene,10,16,44,extinction,1
5,kerosene,10,15.7,42,extinction,1
5,kerosene,10,15.4,40,extinction,1
5,kerosene,10,15.5,38,extinction,1
5,kerosene,10,15.2,36,extinction,1
5,kerosene,10,14.9,35,extinction,1
5,kerosene,10,14.9,34,extinction,1
5,kerosene,10,14.9,33,extinction,1
5,kerosene,10,15.1,32,extinction,1
5,kerosene,10,17,30,extinction,1
5,kerosene,10,15.5,28,extinction,1
5,kerosene,10,15.4,27,extinction,1
5,kerosene,10,15.5,26,extinction,1
5,kerosene,10,16.6,25,extinction,1
5,kerosene,10,15.2,24,extinction,1
5,kerosene,10,15.4,23,extinction,1
5,kerosene,10,15.4,22,extinction,1
5,kerosene,10,15.2,21,extinction,1
5,kerosene,10,15.7,20,extinction,1
5,kerosene,10,15.2,19,extinction,1
5,kerosene,10,15.1,18,extinction,1
5,kerosene,10,14.5,17,extinction,1
5,kerosene,10,13.8,16,extinction,1
5,kerosene,10,14.4,15,extinction,1
5,kerosene,10,12.3,14,extinction,1
5,kerosene,10,11.9,13,extinction,0
5,kerosene,10,11.9,12,extinction,0
5,kerosene,10,12.5,11,extinction,0
5,kerosene,10,13.8,10,extinction,1
5,kerosene,10,12.9,9,extinction,0
5,kerosene,10,12.9,8,extinction,1
5,kerosene,10,12.3,7,extinction,1
5,kerosene,10,11.8,6,extinction,0
5,kerosene,10,11,5,extinction,0
5,kerosene,10,8.8,4,extinction,0
5,kerosene,10,6,3,non_extinction,0
5,kerosene,10,3.1,2,non_extinction,0
5,kerosene,10,0.8,1,non_extinction,0
5,kerosene,20,0,75,non_extinction,0
5,kerosene,20,0,72,non_extinction,0
5,kerosene,20,1,70,non_extinction,1
5,kerosene,20,1.1,68,non_extinction,1
5,kerosene,20,4,67,non_extinction,0
5,kerosene,20,6.5,66,non_extinction,1
5,kerosene,20,7.5,65,non_extinction,1
5,kerosene,20,9,60,extinction,0
5,kerosene,20,12,55,extinction,1
5,kerosene,20,15,52,extinction,1
5,kerosene,20,14.6,51,extinction,1
5,kerosene,20,15.2,50,extinction,1
5,kerosene,20,14.9,48,extinction,1
5,kerosene,20,15.5,47,extinction,1
5,kerosene,20,16,46,extinction,0
5,kerosene,20,16.3,45,extinction,0
5,kerosene,20,16,44,extinction,0
5,kerosene,20,16,42,extinction,0
5,kerosene,20,15.5,40,extinction,1
5,kerosene,20,15.2,38,extinction,0
5,kerosene,20,15.2,36,extinction,0
5,kerosene,20,15,35,extinction,0
5,kerosene,20,15.2,34,extinction,1
5,kerosene,20,14.8,33,extinction,1
5,kerosene,20,14.1,32,extinction,0
5,kerosene,20,13.5,30,extinction,1
5,kerosene,20,13.3,28,extinction,0
5,kerosene,20,13.3,27,extinction,0
5,kerosene,20,12.8,26,extinction,1
5,kerosene,20,13.8,25,extinction,1
5,kerosene,20,13.3,24,extinction,1
5,kerosene,20,13.8,23,extinction,0
5,kerosene,20,13.6,22,extinction,0
5,kerosene,20,13.2,21,extinction,0
5,kerosene,20,13.2,20,extinction,1
5,kerosene,20,13.5,19,extinction,0
5,kerosene,20,13.2,18,extinction,0
5,kerosene,20,12.8,17,extinction,0
5,kerosene,20,12.3,16,extinction,0
5,kerosene,20,12.3,15,extinction,1
5,kerosene,20,11.5,14,extinction,0
5,kerosene,20,11.2,13,extinction,0
5,kerosene,20,11.9,12,extinction,0
5,kerosene,20,11.5,11,extinction,0
5,kerosene,20,12.3,10,extinction,1
5,kerosene,20,12,9,extinction,0
5,kerosene,20,12.2,8,extinction,0
5,kerosene,20,11.5,7,extinction,0
5,kerosene,20,11,6,extinction,0
5,kerosene,20,9.6,5,extinction,1
5,kerosene,20,7.8,4,extinction,0
5,kerosene,20,5,3,non_extinction,0
5,kerosene,20,3.7,2,non_extinction,0
5,kerosene,20,1,1,non_extinction,0
5,kerosene,30,0,75,non_extinction,1
5,kerosene,30,0,72,non_extinction,0
5,kerosene,30,0.4,70,non_extinction,1
5,kerosene,30,0.4,68,non_extinction,1
5,kerosene,30,2.2,67,non_extinction,0
5,kerosene,30,5,66,non_extinction,1
5,kerosene,30,7,65,non_extinction,1
5,kerosene,30,6.5,60,extinction,0
5,kerosene,30,14.4,55,extinction,1
5,kerosene,30,13.3,52,extinction,1
5,kerosene,30,13.8,51,extinction,1
5,kerosene,30,14.8,50,extinction,1
5,kerosene,30,15.4,48,extinction,1
5,kerosene,30,15.5,47,extinction,1
5,kerosene,30,16,46,extinction,1
5,kerosene,30,16,45,extinction,1
5,kerosene,30,16.3,44,extinction,1
5,kerosene,30,16.1,42,extinction,1
5,kerosene,30,15.2,40,extinction,1
5,kerosene,30,15.2,38,extinction,1
5,kerosene,30,14.8,36,extinction,1
5,kerosene,30,14.4,35,extinction,1
5,kerosene,30,14.2,34,extinction,1
5,kerosene,30,13.2,33,extinction,0
5,kerosene,30,14.2,32,extinction,0
5,kerosene,30,13.5,30,extinction,0
5,kerosene,30,12.3,28,extinction,0
5,kerosene,30,12,27,extinction,0
5,kerosene,30,12.5,26,extinction,0
5,kerosene,30,11.5,25,extinction,1
5,kerosene,30,12.3,24,extinction,1
5,kerosene,30,11.5,23,extinction,1
5,kerosene,30,11.9,22,extinction,0
5,kerosene,30,12,21,extinction,0
5,kerosene,30,11.5,20,extinction,1
5,kerosene,30,12.3,19,extinction,0
5,kerosene,30,11.6,18,extinction,0
5,kerosene,30,11,17,extinction,0
5,kerosene,30,10.9,16,extinction,0
5,kerosene,30,10.3,15,extinction,0
5,kerosene,30,10.7,14,extinction,0
5,kerosene,30,10,13,extinction,0
5,kerosene,30,10.7,12,extinction,0
5,kerosene,30,10.9,11,extinction,0
5,kerosene,30,12,10,extinction,0
5,kerosene,30,11.8,9,extinction,0
5,kerosene,30,11.3,8,extinction,0
5,kerosene,30,11.3,7,extinction,0
5,kerosene,30,11,6,extinction,0
5,kerosene,30,10.2,5,extinction,0
5,kerosene,30,9.2,4,extinction,0
5,kerosene,30,7.4,3,non_extinction,0
5,kerosene,30,4.5,2,non_extinction,0
5,kerosene,30,0,1,non_extinction,0
5,kerosene,40,0,75,non_extinction,1
5,kerosene,40,0,72,non_extinction,0
5,kerosene,40,0,70,non_extinction,0
5,kerosene,40,0,68,non_extinction,0
5,kerosene,40,1.3,67,non_extinction,0
5,kerosene,40,3.2,66,non_extinction,1
5,kerosene,40,4.5,65,non_extinction,1
5,kerosene,40,12.3,60,extinction,1
5,kerosene,40,9.2,55,extinction,1
5,kerosene,40,13.9,52,extinction,1
5,kerosene,40,13.9,51,extinction,0
5,kerosene,40,13.5,50,extinction,0
5,kerosene,40,14.5,48,extinction,0
5,kerosene,40,14.4,47,extinction,1
5,kerosene,40,14.5,46,extinction,1
5,kerosene,40,14.9,45,extinction,1
5,kerosene,40,15.2,44,extinction,1
5,kerosene,40,15.2,42,extinction,1
5,kerosene,40,14.8,40,extinction,1
5,kerosene,40,14.4,38,extinction,1
5,kerosene,40,14.4,36,extinction,1
5,kerosene,40,14.9,35,extinction,1
5,kerosene,40,14.4,34,extinction,1
5,kerosene,40,14.4,33,extinction,1
5,kerosene,40,14.5,32,extinction,1
5,kerosene,40,14.9,30,extinction,0
5,kerosene,40,14.1,28,extinction,0
5,kerosene,40,14.4,27,extinction,0
5,kerosene,40,13.5,26,extinction,1
5,kerosene,40,13.5,25,extinction,0
5,kerosene,40,12.5,24,extinction,0
5,kerosene,40,12.3,23,extinction,0
5,kerosene,40,13.2,22,extinction,0
5,kerosene,40,13.1,21,extinction,0
5,kerosene,40,12.3,20,extinction,0
5,kerosene,40,12,19,extinction,0
5,kerosene,40,11.5,18,extinction,0
5,kerosene,40,11.3,17,extinction,0
5,kerosene,40,11.5,16,extinction,0
5,kerosene,40,10.4,15,extinction,0
5,kerosene,40,10.9,14,extinction,0
5,kerosene,40,10,13,extinction,0
5,kerosene,40,10,12,extinction,0
5,kerosene,40,10.3,11,extinction,0
5,kerosene,40,10,10,extinction,0
5,kerosene,40,11.3,9,extinction,0
5,kerosene,40,11.5,8,extinction,0
5,kerosene,40,11,7,extinction,0
5,kerosene,40,11.2,6,extinction,0
5,kerosene,40,10,5,extinction,0
5,kerosene,40,9.2,4,extinction,0
5,kerosene,40,7.4,3,non_extinction,0
5,kerosene,40,4.5,2,non_extinction,0
5,kerosene,40,0,1,non_extinction,0
5,kerosene,50,0,75,non_extinction,0
5,kerosene,50,0,72,non_extinction,0
5,kerosene,50,0,70,non_extinction,0
5,kerosene,50,0,68,non_extinction,1
5,kerosene,50,0,67,non_extinction,1
5,kerosene,50,2.8,66,non_extinction,1
5,kerosene,50,4,65,non_extinction,1
5,kerosene,50,11.2,60,non_extinction,1
5,kerosene,50,6.4,55,non_extinction,0
5,kerosene,50,13.2,52,non_extinction,1
5,kerosene,50,12.5,51,non_extinction,1
5,kerosene,50,13.2,50,extinction,1
5,kerosene,50,13.4,48,extinction,1
5,kerosene,50,13.5,47,extinction,1
5,kerosene,50,13.3,46,extinction,1
5,kerosene,50,14.4,45,extinction,1
5,kerosene,50,14.9,44,extinction,0
5,kerosene,50,14.9,42,extinction,0
5,kerosene,50,13.6,40,extinction,0
5,kerosene,50,14.3,38,extinction,0
5,kerosene,50,14.5,36,extinction,1
5,kerosene,50,14.2,35,extinction,1
5,kerosene,50,14.1,34,extinction,1
5,kerosene,50,14.4,33,extinction,1
5,kerosene,50,14.1,32,extinction,1
5,kerosene,50,14.2,30,extinction,1
5,kerosene,50,13.5,28,extinction,1
5,kerosene,50,13.5,27,extinction,1
5,kerosene,50,13.3,26,extinction,1
5,kerosene,50,12.5,25,extinction,1
5,kerosene,50,12.9,24,extinction,1
5,kerosene,50,12.3,23,extinction,0
5,kerosene,50,12.5,22,extinction,1
5,kerosene,50,12.5,21,extinction,1
5,kerosene,50,11.5,20,extinction,1
5,kerosene,50,12.5,19,extinction,1
5,kerosene,50,12,18,extinction,1
5,kerosene,50,10.6,17,extinction,0
5,kerosene,50,10.4,16,extinction,0
5,kerosene,50,10.3,15,extinction,0
5,kerosene,50,11,14,extinction,0
5,kerosene,50,10,13,extinction,0
5,kerosene,50,9.9,12,extinction,0
5,kerosene,50,10.3,11,extinction,0
5,kerosene,50,10.3,10,extinction,0
5,kerosene,50,10.2,9,extinction,0
5,kerosene,50,11.2,8,extinction,0
5,kerosene,50,11.3,7,extinction,0
